 'mode': {'max_epochs': 100, 'min_error': 0, 'name': 'classic'},
 'task_id': 19}

DATA CONFIG
{'dataset': 'timit',
 'remove_bias': False,
 'te': {'in_seq_len': 40,
        'max_truncation': 0,
        'minibatch_mode': False,
        'minibatch_size': 500},
 'tr': {'in_seq_len': 40,
        'max_truncation': 0,
        'minibatch_mode': True,
        'minibatch_size': 1000},
 'va': {'in_seq_len': 40,
        'max_truncation': 0,
        'minibatch_mode': False,
        'minibatch_size': 500}}

TRAINING CONFIG
{'discrete_acts': ['i', 'c'],
 'gradient_clip_value': 0.5,
 'layer_configs': [{'layer_type': 'input'},
                   {'init_config': {'c': {'b': 'all_zero', 'w': 'xavier'},
                                    'f': {'b': 'all_one', 'w': 'xavier'},
                                    'i': {'b': 'all_zero', 'w': 'xavier'},
                                    'o': {'b': 'all_zero', 'w': 'xavier'}},
                    'layer_type': 'lstm',
                    'regularization': {'mode': 'none',
                                       'output_zo_prob': 0.01,
                                       'state_zo_prob': 0.05},
                    'var_scope': 'lstm_0'},
                   {'init_config': {'c': {'b': 'all_zero', 'w': 'xavier'},
                                    'f': {'b': 'all_one', 'w': 'xavier'},
                                    'i': {'b': 'all_zero', 'w': 'xavier'},
                                    'o': {'b': 'all_zero', 'w': 'xavier'}},
                    'layer_type': 'lstm',
                    'regularization': {'mode': 'none',
                                       'output_zo_prob': 0.01,
                                       'state_zo_prob': 0.05},
                    'var_scope': 'lstm_1'},
                   {'init_config': {'b': 'all_zero', 'w': 'xavier'},
                    'layer_type': 'fc',
                    'regularization': {'mode': 'l2', 'strength': 0.0},
                    'var_scope': 'output_layer'}],
 'layout': [13, 70, 100, 60],
 'n_bins': 2.0,
 'output_type': 'classification',
 'weight_type': 'ternary'}
==============================


  0,  0 | TrAcc: 0.0158, TrLoss:  4.55586, VaAcc: 0.0160, VaLoss:  4.56973
  1,  0 | TrAcc: 0.2882, TrLoss:  2.61138, VaAcc: 0.2473, VaLoss:  2.83678
  2,  0 | TrAcc: 0.3311, TrLoss:  2.36914, VaAcc: 0.2833, VaLoss:  2.68056
  3,  0 | TrAcc: 0.3311, TrLoss:  2.32222, VaAcc: 0.2919, VaLoss:  2.65857
  4,  0 | TrAcc: 0.3560, TrLoss:  2.20100, VaAcc: 0.3012, VaLoss:  2.61999
  5,  0 | TrAcc: 0.3645, TrLoss:  2.17231, VaAcc: 0.3008, VaLoss:  2.61247
  6,  0 | TrAcc: 0.3758, TrLoss:  2.14164, VaAcc: 0.3137, VaLoss:  2.58587
  7,  0 | TrAcc: 0.3873, TrLoss:  2.09641, VaAcc: 0.3299, VaLoss:  2.58223
  8,  0 | TrAcc: 0.3980, TrLoss:  2.04846, VaAcc: 0.3346, VaLoss:  2.53629
  9,  0 | TrAcc: 0.4013, TrLoss:  2.01895, VaAcc: 0.3318, VaLoss:  2.54240
 10,  0 | TrAcc: 0.3998, TrLoss:  2.02609, VaAcc: 0.3413, VaLoss:  2.53040
 11,  0 | TrAcc: 0.4097, TrLoss:  1.98870, VaAcc: 0.3566, VaLoss:  2.50960
 12,  0 | TrAcc: 0.4085, TrLoss:  1.98565, VaAcc: 0.3443, VaLoss:  2.52118
 13,  0 | TrAcc: 0.4192, TrLoss:  1.95441, VaAcc: 0.3562, VaLoss:  2.50715
 14,  0 | TrAcc: 0.4131, TrLoss:  1.95094, VaAcc: 0.3558, VaLoss:  2.51442
 15,  0 | TrAcc: 0.4156, TrLoss:  1.95073, VaAcc: 0.3562, VaLoss:  2.51696
 16,  0 | TrAcc: 0.4222, TrLoss:  1.91394, VaAcc: 0.3471, VaLoss:  2.50878
 17,  0 | TrAcc: 0.4221, TrLoss:  1.92173, VaAcc: 0.3452, VaLoss:  2.53173
 18,  0 | TrAcc: 0.4334, TrLoss:  1.87890, VaAcc: 0.3547, VaLoss:  2.51789
 19,  0 | TrAcc: 0.4254, TrLoss:  1.91375, VaAcc: 0.3517, VaLoss:  2.52087
 20,  0 | TrAcc: 0.4235, TrLoss:  1.91048, VaAcc: 0.3545, VaLoss:  2.51596
 21,  0 | TrAcc: 0.4359, TrLoss:  1.87467, VaAcc: 0.3646, VaLoss:  2.51922
 22,  0 | TrAcc: 0.4271, TrLoss:  1.90886, VaAcc: 0.3547, VaLoss:  2.53079
 23,  0 | TrAcc: 0.4285, TrLoss:  1.88540, VaAcc: 0.3594, VaLoss:  2.53363
 24,  0 | TrAcc: 0.4326, TrLoss:  1.88002, VaAcc: 0.3469, VaLoss:  2.54071
 25,  0 | TrAcc: 0.4356, TrLoss:  1.87440, VaAcc: 0.3648, VaLoss:  2.52727
 26,  0 | TrAcc: 0.4375, TrLoss:  1.87538, VaAcc: 0.3637, VaLoss:  2.52479
 27,  0 | TrAcc: 0.4381, TrLoss:  1.86157, VaAcc: 0.3646, VaLoss:  2.53471
 28,  0 | TrAcc: 0.4416, TrLoss:  1.87222, VaAcc: 0.3635, VaLoss:  2.51688
 29,  0 | TrAcc: 0.4269, TrLoss:  1.90949, VaAcc: 0.3596, VaLoss:  2.54800
 30,  0 | TrAcc: 0.4345, TrLoss:  1.88196, VaAcc: 0.3575, VaLoss:  2.54941
 31,  0 | TrAcc: 0.4421, TrLoss:  1.85766, VaAcc: 0.3676, VaLoss:  2.53347
 32,  0 | TrAcc: 0.4368, TrLoss:  1.87297, VaAcc: 0.3564, VaLoss:  2.53977
 33,  0 | TrAcc: 0.4337, TrLoss:  1.86793, VaAcc: 0.3549, VaLoss:  2.54382
 34,  0 | TrAcc: 0.4418, TrLoss:  1.84076, VaAcc: 0.3678, VaLoss:  2.52837
 35,  0 | TrAcc: 0.4411, TrLoss:  1.84650, VaAcc: 0.3711, VaLoss:  2.52253
 36,  0 | TrAcc: 0.4381, TrLoss:  1.85598, VaAcc: 0.3514, VaLoss:  2.55163
 37,  0 | TrAcc: 0.4401, TrLoss:  1.85075, VaAcc: 0.3560, VaLoss:  2.53125
 38,  0 | TrAcc: 0.4441, TrLoss:  1.83691, VaAcc: 0.3644, VaLoss:  2.53407
 39,  0 | TrAcc: 0.4484, TrLoss:  1.82727, VaAcc: 0.3693, VaLoss:  2.52580
 40,  0 | TrAcc: 0.4466, TrLoss:  1.83017, VaAcc: 0.3631, VaLoss:  2.51758
 41,  0 | TrAcc: 0.4461, TrLoss:  1.82731, VaAcc: 0.3571, VaLoss:  2.53094
 42,  0 | TrAcc: 0.4432, TrLoss:  1.82430, VaAcc: 0.3616, VaLoss:  2.53628
 43,  0 | TrAcc: 0.4495, TrLoss:  1.82062, VaAcc: 0.3633, VaLoss:  2.53293
 44,  0 | TrAcc: 0.4435, TrLoss:  1.82309, VaAcc: 0.3724, VaLoss:  2.52644
 45,  0 | TrAcc: 0.4530, TrLoss:  1.81271, VaAcc: 0.3545, VaLoss:  2.53000
 46,  0 | TrAcc: 0.4492, TrLoss:  1.81449, VaAcc: 0.3530, VaLoss:  2.54882
 47,  0 | TrAcc: 0.4532, TrLoss:  1.81124, VaAcc: 0.3680, VaLoss:  2.53946
 48,  0 | TrAcc: 0.4480, TrLoss:  1.81003, VaAcc: 0.3726, VaLoss:  2.53871
 49,  0 | TrAcc: 0.4583, TrLoss:  1.79029, VaAcc: 0.3745, VaLoss:  2.53049
 50,  0 | TrAcc: 0.4600, TrLoss:  1.79440, VaAcc: 0.3624, VaLoss:  2.53665
 51,  0 | TrAcc: 0.4516, TrLoss:  1.81086, VaAcc: 0.3549, VaLoss:  2.55286
 52,  0 | TrAcc: 0.4539, TrLoss:  1.78635, VaAcc: 0.3687, VaLoss:  2.53820
 53,  0 | TrAcc: 0.4587, TrLoss:  1.78652, VaAcc: 0.3661, VaLoss:  2.53291
 54,  0 | TrAcc: 0.4598, TrLoss:  1.77109, VaAcc: 0.3639, VaLoss:  2.54755
 55,  0 | TrAcc: 0.4665, TrLoss:  1.77625, VaAcc: 0.3607, VaLoss:  2.53668
 56,  0 | TrAcc: 0.4651, TrLoss:  1.77835, VaAcc: 0.3596, VaLoss:  2.54548
 57,  0 | TrAcc: 0.4599, TrLoss:  1.77908, VaAcc: 0.3609, VaLoss:  2.54553
 58,  0 | TrAcc: 0.4605, TrLoss:  1.78149, VaAcc: 0.3687, VaLoss:  2.54506
 59,  0 | TrAcc: 0.4622, TrLoss:  1.77087, VaAcc: 0.3644, VaLoss:  2.54114
 60,  0 | TrAcc: 0.4591, TrLoss:  1.77044, VaAcc: 0.3652, VaLoss:  2.53436
 61,  0 | TrAcc: 0.4611, TrLoss:  1.78688, VaAcc: 0.3581, VaLoss:  2.55771
 62,  0 | TrAcc: 0.4610, TrLoss:  1.76144, VaAcc: 0.3646, VaLoss:  2.54633
 63,  0 | TrAcc: 0.4630, TrLoss:  1.76462, VaAcc: 0.3594, VaLoss:  2.55203
 64,  0 | TrAcc: 0.4634, TrLoss:  1.76078, VaAcc: 0.3545, VaLoss:  2.55663
 65,  0 | TrAcc: 0.4653, TrLoss:  1.76495, VaAcc: 0.3599, VaLoss:  2.55100
 66,  0 | TrAcc: 0.4558, TrLoss:  1.77029, VaAcc: 0.3622, VaLoss:  2.54329
 67,  0 | TrAcc: 0.4644, TrLoss:  1.75187, VaAcc: 0.3674, VaLoss:  2.54154
 68,  0 | TrAcc: 0.4625, TrLoss:  1.77726, VaAcc: 0.3652, VaLoss:  2.55441
 69,  0 | TrAcc: 0.4710, TrLoss:  1.74927, VaAcc: 0.3601, VaLoss:  2.55287
 70,  0 | TrAcc: 0.4633, TrLoss:  1.75389, VaAcc: 0.3644, VaLoss:  2.55088
 71,  0 | TrAcc: 0.4658, TrLoss:  1.74220, VaAcc: 0.3605, VaLoss:  2.55041
 72,  0 | TrAcc: 0.4687, TrLoss:  1.73774, VaAcc: 0.3618, VaLoss:  2.54509
 73,  0 | TrAcc: 0.4631, TrLoss:  1.76423, VaAcc: 0.3642, VaLoss:  2.55162
 74,  0 | TrAcc: 0.4650, TrLoss:  1.75433, VaAcc: 0.3652, VaLoss:  2.54702
 75,  0 | TrAcc: 0.4587, TrLoss:  1.76976, VaAcc: 0.3573, VaLoss:  2.56481
 76,  0 | TrAcc: 0.4688, TrLoss:  1.74025, VaAcc: 0.3581, VaLoss:  2.55741
 77,  0 | TrAcc: 0.4686, TrLoss:  1.74773, VaAcc: 0.3624, VaLoss:  2.54768
 78,  0 | TrAcc: 0.4600, TrLoss:  1.76842, VaAcc: 0.3527, VaLoss:  2.56311
 79,  0 | TrAcc: 0.4620, TrLoss:  1.76288, VaAcc: 0.3702, VaLoss:  2.55258
 80,  0 | TrAcc: 0.4641, TrLoss:  1.75808, VaAcc: 0.3523, VaLoss:  2.56923
 81,  0 | TrAcc: 0.4649, TrLoss:  1.75040, VaAcc: 0.3629, VaLoss:  2.54303
 82,  0 | TrAcc: 0.4594, TrLoss:  1.77181, VaAcc: 0.3607, VaLoss:  2.56847
 83,  0 | TrAcc: 0.4620, TrLoss:  1.76729, VaAcc: 0.3633, VaLoss:  2.55253
 84,  0 | TrAcc: 0.4650, TrLoss:  1.76013, VaAcc: 0.3596, VaLoss:  2.58160
 85,  0 | TrAcc: 0.4563, TrLoss:  1.77872, VaAcc: 0.3566, VaLoss:  2.57903
 86,  0 | TrAcc: 0.4653, TrLoss:  1.75461, VaAcc: 0.3622, VaLoss:  2.55248
 87,  0 | TrAcc: 0.4608, TrLoss:  1.76896, VaAcc: 0.3596, VaLoss:  2.57241
 88,  0 | TrAcc: 0.4618, TrLoss:  1.76321, VaAcc: 0.3665, VaLoss:  2.56680
 89,  0 | TrAcc: 0.4644, TrLoss:  1.76467, VaAcc: 0.3607, VaLoss:  2.56321
 90,  0 | TrAcc: 0.4645, TrLoss:  1.75809, VaAcc: 0.3700, VaLoss:  2.56200
 91,  0 | TrAcc: 0.4591, TrLoss:  1.75330, VaAcc: 0.3676, VaLoss:  2.56379
 92,  0 | TrAcc: 0.4688, TrLoss:  1.74597, VaAcc: 0.3674, VaLoss:  2.55950
 93,  0 | TrAcc: 0.4610, TrLoss:  1.77879, VaAcc: 0.3588, VaLoss:  2.58499
 94,  0 | TrAcc: 0.4669, TrLoss:  1.75034, VaAcc: 0.3558, VaLoss:  2.57498
 95,  0 | TrAcc: 0.4585, TrLoss:  1.75365, VaAcc: 0.3683, VaLoss:  2.56558
 96,  0 | TrAcc: 0.4729, TrLoss:  1.74206, VaAcc: 0.3756, VaLoss:  2.55771
 97,  0 | TrAcc: 0.4618, TrLoss:  1.76894, VaAcc: 0.3693, VaLoss:  2.57805
 98,  0 | TrAcc: 0.4571, TrLoss:  1.75272, VaAcc: 0.3551, VaLoss:  2.59243
 99,  0 | TrAcc: 0.4690, TrLoss:  1.75084, VaAcc: 0.3678, VaLoss:  2.57680
----------------------------
Final Tr Acc   :   0.46351 +- 0.00652
Final Va Acc   :   0.36618 +- 0.00344
Final Tr Loss  :   1.75594 +- 0.01334
Final Va Loss  :   2.56175 +- 0.01303

TrAcc
Run:  0 | 47.48% in epoch   90
Run:  1 | 47.17% in epoch   83
Run:  2 | 47.29% in epoch   96

VaAcc
Run:  0 | 38.27% in epoch   95
Run:  1 | 37.73% in epoch   46
Run:  2 | 37.56% in epoch   96

TeAcc
Run:  0 | 35.39% in epoch   95
Run:  1 | 35.44% in epoch   46
Run:  2 | 34.76% in epoch   96
(3, 100)
