 'mode': {'max_epochs': 100, 'min_error': 0, 'name': 'classic'},
 'task_id': 24}

DATA CONFIG
{'dataset': 'timit',
 'remove_bias': False,
 'te': {'in_seq_len': 40,
        'max_truncation': 0,
        'minibatch_mode': False,
        'minibatch_size': 500},
 'tr': {'in_seq_len': 40,
        'max_truncation': 0,
        'minibatch_mode': True,
        'minibatch_size': 1000},
 'va': {'in_seq_len': 40,
        'max_truncation': 0,
        'minibatch_mode': False,
        'minibatch_size': 500}}

TRAINING CONFIG
{'discrete_acts': ['c', 'o'],
 'gradient_clip_value': 0.5,
 'layer_configs': [{'layer_type': 'input'},
                   {'init_config': {'c': {'b': 'all_zero', 'w': 'xavier'},
                                    'f': {'b': 'all_one', 'w': 'xavier'},
                                    'i': {'b': 'all_zero', 'w': 'xavier'},
                                    'o': {'b': 'all_zero', 'w': 'xavier'}},
                    'layer_type': 'lstm',
                    'regularization': {'mode': 'none',
                                       'output_zo_prob': 0.01,
                                       'state_zo_prob': 0.05},
                    'var_scope': 'lstm_0'},
                   {'init_config': {'c': {'b': 'all_zero', 'w': 'xavier'},
                                    'f': {'b': 'all_one', 'w': 'xavier'},
                                    'i': {'b': 'all_zero', 'w': 'xavier'},
                                    'o': {'b': 'all_zero', 'w': 'xavier'}},
                    'layer_type': 'lstm',
                    'regularization': {'mode': 'none',
                                       'output_zo_prob': 0.01,
                                       'state_zo_prob': 0.05},
                    'var_scope': 'lstm_1'},
                   {'init_config': {'b': 'all_zero', 'w': 'xavier'},
                    'layer_type': 'fc',
                    'regularization': {'mode': 'l2', 'strength': 0.0},
                    'var_scope': 'output_layer'}],
 'layout': [13, 70, 100, 60],
 'n_bins': 2.0,
 'output_type': 'classification',
 'weight_type': 'ternary'}
==============================


  0,  0 | TrAcc: 0.0154, TrLoss:  4.54413, VaAcc: 0.0164, VaLoss:  4.54731
  1,  0 | TrAcc: 0.2908, TrLoss:  2.58884, VaAcc: 0.2540, VaLoss:  2.79967
  2,  0 | TrAcc: 0.3437, TrLoss:  2.31609, VaAcc: 0.2988, VaLoss:  2.63475
  3,  0 | TrAcc: 0.3654, TrLoss:  2.18700, VaAcc: 0.3152, VaLoss:  2.58095
  4,  0 | TrAcc: 0.3820, TrLoss:  2.12432, VaAcc: 0.3299, VaLoss:  2.53904
  5,  0 | TrAcc: 0.3948, TrLoss:  2.05085, VaAcc: 0.3333, VaLoss:  2.51930
  6,  0 | TrAcc: 0.3995, TrLoss:  2.03356, VaAcc: 0.3542, VaLoss:  2.48732
  7,  0 | TrAcc: 0.4079, TrLoss:  1.99421, VaAcc: 0.3510, VaLoss:  2.50337
  8,  0 | TrAcc: 0.4229, TrLoss:  1.93126, VaAcc: 0.3657, VaLoss:  2.47982
  9,  0 | TrAcc: 0.4215, TrLoss:  1.91471, VaAcc: 0.3685, VaLoss:  2.44941
 10,  0 | TrAcc: 0.4376, TrLoss:  1.87486, VaAcc: 0.3734, VaLoss:  2.46355
 11,  0 | TrAcc: 0.4406, TrLoss:  1.85467, VaAcc: 0.3629, VaLoss:  2.46268
 12,  0 | TrAcc: 0.4404, TrLoss:  1.86381, VaAcc: 0.3607, VaLoss:  2.46918
 13,  0 | TrAcc: 0.4403, TrLoss:  1.84383, VaAcc: 0.3870, VaLoss:  2.44670
 14,  0 | TrAcc: 0.4458, TrLoss:  1.82239, VaAcc: 0.3831, VaLoss:  2.43604
 15,  0 | TrAcc: 0.4517, TrLoss:  1.82329, VaAcc: 0.3730, VaLoss:  2.44591
 16,  0 | TrAcc: 0.4514, TrLoss:  1.81581, VaAcc: 0.3741, VaLoss:  2.45673
 17,  0 | TrAcc: 0.4471, TrLoss:  1.81323, VaAcc: 0.3685, VaLoss:  2.46089
 18,  0 | TrAcc: 0.4555, TrLoss:  1.78277, VaAcc: 0.3887, VaLoss:  2.42567
 19,  0 | TrAcc: 0.4582, TrLoss:  1.77920, VaAcc: 0.3855, VaLoss:  2.43001
 20,  0 | TrAcc: 0.4659, TrLoss:  1.77250, VaAcc: 0.3903, VaLoss:  2.42685
 21,  0 | TrAcc: 0.4654, TrLoss:  1.76552, VaAcc: 0.3969, VaLoss:  2.42853
 22,  0 | TrAcc: 0.4659, TrLoss:  1.75149, VaAcc: 0.3898, VaLoss:  2.43417
 23,  0 | TrAcc: 0.4631, TrLoss:  1.76151, VaAcc: 0.3831, VaLoss:  2.44553
 24,  0 | TrAcc: 0.4675, TrLoss:  1.73957, VaAcc: 0.3814, VaLoss:  2.44088
 25,  0 | TrAcc: 0.4658, TrLoss:  1.74374, VaAcc: 0.3853, VaLoss:  2.44825
 26,  0 | TrAcc: 0.4750, TrLoss:  1.73616, VaAcc: 0.3933, VaLoss:  2.43109
 27,  0 | TrAcc: 0.4726, TrLoss:  1.71664, VaAcc: 0.3915, VaLoss:  2.45006
 28,  0 | TrAcc: 0.4739, TrLoss:  1.72317, VaAcc: 0.3814, VaLoss:  2.44868
 29,  0 | TrAcc: 0.4680, TrLoss:  1.72424, VaAcc: 0.3954, VaLoss:  2.42775
 30,  0 | TrAcc: 0.4745, TrLoss:  1.71569, VaAcc: 0.3842, VaLoss:  2.45816
 31,  0 | TrAcc: 0.4793, TrLoss:  1.69916, VaAcc: 0.3896, VaLoss:  2.43083
 32,  0 | TrAcc: 0.4791, TrLoss:  1.70376, VaAcc: 0.3862, VaLoss:  2.44026
 33,  0 | TrAcc: 0.4793, TrLoss:  1.69131, VaAcc: 0.3909, VaLoss:  2.43841
 34,  0 | TrAcc: 0.4880, TrLoss:  1.67147, VaAcc: 0.3803, VaLoss:  2.44407
 35,  0 | TrAcc: 0.4791, TrLoss:  1.70015, VaAcc: 0.3806, VaLoss:  2.45000
 36,  0 | TrAcc: 0.4781, TrLoss:  1.70459, VaAcc: 0.3851, VaLoss:  2.44790
 37,  0 | TrAcc: 0.4885, TrLoss:  1.66337, VaAcc: 0.3875, VaLoss:  2.43976
 38,  0 | TrAcc: 0.4895, TrLoss:  1.66894, VaAcc: 0.4004, VaLoss:  2.44850
 39,  0 | TrAcc: 0.4858, TrLoss:  1.67102, VaAcc: 0.3939, VaLoss:  2.44827
 40,  0 | TrAcc: 0.4849, TrLoss:  1.67308, VaAcc: 0.3840, VaLoss:  2.45698
 41,  0 | TrAcc: 0.4823, TrLoss:  1.68217, VaAcc: 0.3814, VaLoss:  2.45482
 42,  0 | TrAcc: 0.4808, TrLoss:  1.69105, VaAcc: 0.3952, VaLoss:  2.46461
 43,  0 | TrAcc: 0.4888, TrLoss:  1.65987, VaAcc: 0.3881, VaLoss:  2.45218
 44,  0 | TrAcc: 0.4846, TrLoss:  1.67146, VaAcc: 0.3814, VaLoss:  2.46525
 45,  0 | TrAcc: 0.4843, TrLoss:  1.65607, VaAcc: 0.3840, VaLoss:  2.46512
 46,  0 | TrAcc: 0.4856, TrLoss:  1.66040, VaAcc: 0.3898, VaLoss:  2.44718
 47,  0 | TrAcc: 0.4876, TrLoss:  1.66814, VaAcc: 0.3887, VaLoss:  2.47835
 48,  0 | TrAcc: 0.4904, TrLoss:  1.65388, VaAcc: 0.3896, VaLoss:  2.46757
 49,  0 | TrAcc: 0.4876, TrLoss:  1.65513, VaAcc: 0.3823, VaLoss:  2.45918
 50,  0 | TrAcc: 0.4862, TrLoss:  1.66365, VaAcc: 0.3851, VaLoss:  2.46585
 51,  0 | TrAcc: 0.4895, TrLoss:  1.65610, VaAcc: 0.3760, VaLoss:  2.48003
 52,  0 | TrAcc: 0.4839, TrLoss:  1.64863, VaAcc: 0.3909, VaLoss:  2.45713
 53,  0 | TrAcc: 0.4958, TrLoss:  1.63791, VaAcc: 0.3965, VaLoss:  2.45228
 54,  0 | TrAcc: 0.4907, TrLoss:  1.65383, VaAcc: 0.3984, VaLoss:  2.45665
 55,  0 | TrAcc: 0.4913, TrLoss:  1.64016, VaAcc: 0.3799, VaLoss:  2.47608
 56,  0 | TrAcc: 0.4943, TrLoss:  1.64618, VaAcc: 0.3903, VaLoss:  2.47275
 57,  0 | TrAcc: 0.4901, TrLoss:  1.65315, VaAcc: 0.3823, VaLoss:  2.47107
 58,  0 | TrAcc: 0.4926, TrLoss:  1.63065, VaAcc: 0.3965, VaLoss:  2.44971
 59,  0 | TrAcc: 0.4937, TrLoss:  1.64465, VaAcc: 0.3922, VaLoss:  2.47557
 60,  0 | TrAcc: 0.4954, TrLoss:  1.62107, VaAcc: 0.3922, VaLoss:  2.47266
 61,  0 | TrAcc: 0.4973, TrLoss:  1.61591, VaAcc: 0.4004, VaLoss:  2.46181
 62,  0 | TrAcc: 0.4990, TrLoss:  1.62129, VaAcc: 0.3980, VaLoss:  2.47427
 63,  0 | TrAcc: 0.4948, TrLoss:  1.63155, VaAcc: 0.3862, VaLoss:  2.47122
 64,  0 | TrAcc: 0.4944, TrLoss:  1.63462, VaAcc: 0.3933, VaLoss:  2.48421
 65,  0 | TrAcc: 0.4954, TrLoss:  1.63847, VaAcc: 0.3892, VaLoss:  2.48346
 66,  0 | TrAcc: 0.5025, TrLoss:  1.60818, VaAcc: 0.3976, VaLoss:  2.46844
 67,  0 | TrAcc: 0.4970, TrLoss:  1.62873, VaAcc: 0.3937, VaLoss:  2.45952
 68,  0 | TrAcc: 0.4974, TrLoss:  1.61432, VaAcc: 0.4028, VaLoss:  2.47527
 69,  0 | TrAcc: 0.5006, TrLoss:  1.62026, VaAcc: 0.3909, VaLoss:  2.46890
 70,  0 | TrAcc: 0.5012, TrLoss:  1.61254, VaAcc: 0.3987, VaLoss:  2.46085
 71,  0 | TrAcc: 0.5018, TrLoss:  1.60889, VaAcc: 0.4032, VaLoss:  2.46194
 72,  0 | TrAcc: 0.5002, TrLoss:  1.60753, VaAcc: 0.3941, VaLoss:  2.47460
 73,  0 | TrAcc: 0.4978, TrLoss:  1.60205, VaAcc: 0.3956, VaLoss:  2.47376
 74,  0 | TrAcc: 0.4973, TrLoss:  1.62276, VaAcc: 0.3849, VaLoss:  2.47137
 75,  0 | TrAcc: 0.5043, TrLoss:  1.59116, VaAcc: 0.4021, VaLoss:  2.47293
 76,  0 | TrAcc: 0.5054, TrLoss:  1.59915, VaAcc: 0.3913, VaLoss:  2.47792
 77,  0 | TrAcc: 0.5038, TrLoss:  1.61250, VaAcc: 0.3918, VaLoss:  2.49091
 78,  0 | TrAcc: 0.5023, TrLoss:  1.59986, VaAcc: 0.3918, VaLoss:  2.46935
 79,  0 | TrAcc: 0.5013, TrLoss:  1.59060, VaAcc: 0.4069, VaLoss:  2.46357
 80,  0 | TrAcc: 0.5108, TrLoss:  1.57858, VaAcc: 0.3911, VaLoss:  2.47367
 81,  0 | TrAcc: 0.5082, TrLoss:  1.58621, VaAcc: 0.3993, VaLoss:  2.47215
 82,  0 | TrAcc: 0.5039, TrLoss:  1.60173, VaAcc: 0.3965, VaLoss:  2.49002
 83,  0 | TrAcc: 0.5055, TrLoss:  1.59609, VaAcc: 0.3894, VaLoss:  2.48906
 84,  0 | TrAcc: 0.5075, TrLoss:  1.58631, VaAcc: 0.3969, VaLoss:  2.47385
 85,  0 | TrAcc: 0.5091, TrLoss:  1.58352, VaAcc: 0.4034, VaLoss:  2.47489
 86,  0 | TrAcc: 0.5083, TrLoss:  1.57233, VaAcc: 0.4013, VaLoss:  2.47414
 87,  0 | TrAcc: 0.5057, TrLoss:  1.59181, VaAcc: 0.3883, VaLoss:  2.48499
 88,  0 | TrAcc: 0.5105, TrLoss:  1.57775, VaAcc: 0.4032, VaLoss:  2.47747
 89,  0 | TrAcc: 0.5118, TrLoss:  1.54902, VaAcc: 0.4069, VaLoss:  2.47553
 90,  0 | TrAcc: 0.5103, TrLoss:  1.57490, VaAcc: 0.3995, VaLoss:  2.48384
 91,  0 | TrAcc: 0.5103, TrLoss:  1.59014, VaAcc: 0.3918, VaLoss:  2.49623
 92,  0 | TrAcc: 0.5133, TrLoss:  1.56810, VaAcc: 0.4064, VaLoss:  2.46432
 93,  0 | TrAcc: 0.5105, TrLoss:  1.56665, VaAcc: 0.3918, VaLoss:  2.48779
 94,  0 | TrAcc: 0.5169, TrLoss:  1.55131, VaAcc: 0.3913, VaLoss:  2.48588
 95,  0 | TrAcc: 0.5142, TrLoss:  1.57037, VaAcc: 0.3950, VaLoss:  2.48338
 96,  0 | TrAcc: 0.5052, TrLoss:  1.57480, VaAcc: 0.3948, VaLoss:  2.49344
 97,  0 | TrAcc: 0.5124, TrLoss:  1.57259, VaAcc: 0.3989, VaLoss:  2.48705
 98,  0 | TrAcc: 0.5117, TrLoss:  1.57531, VaAcc: 0.4064, VaLoss:  2.47056
 99,  0 | TrAcc: 0.5075, TrLoss:  1.58245, VaAcc: 0.3950, VaLoss:  2.50634
----------------------------
Final Tr Acc   :   0.51115 +- 0.00594
Final Va Acc   :   0.39378 +- 0.00231
Final Tr Loss  :   1.56821 +- 0.01442
Final Va Loss  :   2.48606 +- 0.01802

TrAcc
Run:  0 | 51.78% in epoch   97
Run:  1 | 51.80% in epoch   99
Run:  2 | 51.69% in epoch   94

VaAcc
Run:  0 | 41.33% in epoch   81
Run:  1 | 40.90% in epoch   62
Run:  2 | 40.69% in epoch   79

TeAcc
Run:  0 | 38.10% in epoch   81
Run:  1 | 38.46% in epoch   62
Run:  2 | 37.74% in epoch   79
(3, 100)
